tweet_id,text,task1,task2,ID
1123592834160910336,"RT @PruCenter: JUST ANNOUNCED: @JYPETWICE WORLD TOUR 2019 TWICELIGHTS  is coming to #PruCenter on Jul. 21! Tickets go on sale Friday, 5/10…",NOT,NONE,hasoc_2020_en_2145
1126843507824480256,"RT @lgbtmysterio: me to endgame steve: fuck you 

me to every other steve: you are my ride or die you are my home skillet biscot you know w…",HOF,PRFN,hasoc_2020_en_2623
1126793176163942401,RT @hannah_durcan: How useless do u feel when ur mates upset over a CUNT of a boy n knowing there’s fuck all u can do about it apart from w…,HOF,PRFN,hasoc_2020_en_424
1123710744426577920,Damn it,NOT,NONE,hasoc_2020_en_1894
1123768495781576704,RT @untilthespring: FUCK YALL A NON-ENGLISH-SPEAKING ARTIST WON TOP GROUP OF THE YEAR IN TRUMP'S AMERICA THIS IS THE MF REVOLUTION,HOF,OFFN,hasoc_2020_en_3712
1123638644311511040,"RT @AmlWael98: Jung FUCKING Kook..🔥
#BBMAsTopSocial BTS @BTS_twt https://t.co/nAnhwfKf2v",HOF,PRFN,hasoc_2020_en_658
1123654578472476674,you need this! https://t.co/pYCcZznW9D here you go #AvalancheTheArchitect #Drake,NOT,NONE,hasoc_2020_en_3698
1126874306594705408,Rockets get two games to beat warriors with no KD. Zero excuses,NOT,NONE,hasoc_2020_en_960
1126907777157410816,"RT @goddessamy3: you're
not
reading
this
by
accident

this
is
your
confirmation

you're
going
to
make
it

no
matter
what 
it
looks
like
rig…",NOT,NONE,hasoc_2020_en_2338
1130159944009953281,"@BraCarollo What the fuck? And i thought that learning spanish was difficult, this idiot come with that inclusive l… https://t.co/Trkj3ELSxM",HOF,PRFN,hasoc_2020_en_1197
1123609028368715776,"RT @kimkai04148488: Scroll down
⠀

⠀⠀

⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀

⠀

⠀

⠀

⠀
now you’re obligated to rt an…",NOT,NONE,hasoc_2020_en_3554
1126929369417551872,@kymcgs @kneezurr @briphwilson @ChrissyNantz Lol see....I need to know ppl going to rouse myself,NOT,NONE,hasoc_2020_en_1028
1126820376237862914,RT @eternalsunseoks: not to be a y/n ass bitch but im actually really excited for this game now 😳😳😳😳😳😳 https://t.co/zaEJTLLSGk,HOF,PRFN,hasoc_2020_en_2787
1123590569236881408,RT @CountDankulaTV: This is another problem that far lefties often use. They NEED an excuse to go after you as you have been painted their…,NOT,NONE,hasoc_2020_en_11
1130196736427864071,Prove legally owned handguns are the problem first ⁦@BillBlair⁩. We all know a ban won’t change a damn thing but di… https://t.co/0VCa7zrmNb,HOF,PRFN,hasoc_2020_en_4056
1126976056223850498,RT @adddisonc: no one will EVER be Blake Lively. never will come before her idc idc. she will always look better than anyone there. https:/…,NOT,NONE,hasoc_2020_en_3306
1123544196978077696,"RT @hyyhgguk: ⚠️IGNORE this and you’ll NEVER be able to attend a bts concert or see any vcrs⚠️

Things to do to make the chance of attendin…",NOT,NONE,hasoc_2020_en_3998
1130185902532251648,"I think your too loyal , I think you do too much for someone who don’t do shit for you girLLlLlLllL",HOF,PRFN,hasoc_2020_en_1468
1130335249110409216,RT @gabbi_mello: You dirty lying liar 😂😂 https://t.co/3tjDuO5Rds,HOF,OFFN,hasoc_2020_en_2398
1126989717059375104,"@realDonaldTrump You moved on him like a bitch, fuck you trump",HOF,OFFN,hasoc_2020_en_3487
1130118755919392768,I'm so sick,NOT,NONE,hasoc_2020_en_998
1127000374785843201,I just earned the 'Middle of the Road (Level 19)' badge on @untappd! https://t.co/j9YXfU2RhM,NOT,NONE,hasoc_2020_en_3956
1126844023740694535,@Ara_minta 😂😂 no shit Corbyn,HOF,PRFN,hasoc_2020_en_3449
1130327686805630982,I JUST SUBMITTED MY LAST FINAL PAPER IM FUCKING FREE BITCHES https://t.co/4yAB4VyEg4,HOF,PRFN,hasoc_2020_en_2723
1130045150091272192,Most my followers grew up n found families,NOT,NONE,hasoc_2020_en_1860
1130342735951618054,"RT @_hopepeacelove: Ned Stark’s son, who’s attempted murder kicked off all the drama of the series is on the Throne. His daughter, who was…",NOT,NONE,hasoc_2020_en_3059
1126821139601190912,RT @_Winniefred: I don’t think my tummy has ever been like this . Even when I was a fetus https://t.co/8giwI2oVeU,NOT,NONE,hasoc_2020_en_473
1126742647408742401,"RT @remdior: this fandom fucking sucks now. 2013 was the best

-we were never problematic back 

-ariana was our little secret 

-every oth…",HOF,PRFN,hasoc_2020_en_2322
1123786699056844802,RT @snowfairyg: How do you think a 20 yr old yoongi would react if you told him one day he'd be rapping on stage in his own language in fro…,NOT,NONE,hasoc_2020_en_1289
1123806236137410560,"RT @blusoIe: i suck at texting unless:

1. we’re in a relationship 

2. i like you

3. me &amp; you are close af",HOF,PRFN,hasoc_2020_en_1913
1123766625138892802,RT @JavaughnSYW: 2019 is teaching me the importance of group energy. there’s some shit that is possible to do by yourself that people you t…,HOF,PRFN,hasoc_2020_en_3476
1130102817568374794,They're showing Scrubs from the start on 4 music this week. Is anyone else finding that it won't series record only… https://t.co/Ft07aJUpti,NOT,NONE,hasoc_2020_en_4972
1130024166005059585,"RT @adewalepresh: Hey bro, Hey sis. Whatever you’re going through, God is not blind. He is only patient.

Relax, I’m sure he’s got you 🙏🏾",NOT,NONE,hasoc_2020_en_4355
1130301929580650496,"Not getting any sleep tonight, will be time for me to catch my flight",NOT,NONE,hasoc_2020_en_621
1130250725513203713,"Omg, this is the stupiest warning I have ever seen! Im.gonna go deaf from thunder? Really???? @NWS https://t.co/IMg72zaoU3",NOT,NONE,hasoc_2020_en_4572
1130259680356233216,"“I... can’t get through the boss door!”

“...”

“I wanna fight the bull again!”

He’s repeatedly hitting it with his pyromancy glove.",NOT,NONE,hasoc_2020_en_5257
1123642008155901952,@bakaberries Get on Smash,NOT,NONE,hasoc_2020_en_2712
1126849706989162496,"@realDonaldTrump And if they decide to use other markets than US?
EU for instance? Either way, you are fucking your… https://t.co/bFiCNG98Xn",HOF,OFFN,hasoc_2020_en_4928
1123811365771272193,RT @bsisomphane: BRETMAN IS A FUCKING MOOD LMFAOOOOOOO @bretmanrock https://t.co/mbBvFKYhVd,HOF,PRFN,hasoc_2020_en_1105
1126893021595951104,"RT @Markgatiss: ""Fascism is coming; probably a slimy Anglicised form of Fascism, with cultured policemen instead of Nazi gorillas and the l…",NOT,NONE,hasoc_2020_en_455
1123561498507452419,@karlykahlert I know you are THATS WHY YOURE BARELY TALKING TO ME,NOT,NONE,hasoc_2020_en_75
1130170815616413696,i run my mouth off because i grew up eating green chile on everything imaginable and no longer had need of a mouth after the age of 12,NOT,NONE,hasoc_2020_en_1261
1123718294165434368,"@dbongino @ColoradoScenery Wow, thats not at all what she said. Youre either really dumb and have reading comprehen… https://t.co/FZsbZTShWc",HOF,OFFN,hasoc_2020_en_4565
1130136149698260992,Cowards talk aboit forgiveness then try the same shit all over again,HOF,PRFN,hasoc_2020_en_628
1126864621955108864,RT @YNBC_JonJon: Me : “Lou you see these niggas tryna run off with ya style bitch? They couldn’t do shit with ya when you was here and they…,HOF,OFFN,hasoc_2020_en_3648
1123548483573637121,"RT @francisyuuuh: you’re an army if you use:

seokjin instead of jin
namjoon instead of RM
yoongi instead of suga
hoseok instead of j-hope…",NOT,NONE,hasoc_2020_en_5143
1123665206838734850,"All I hear is my siblings coming in the house. Ewww what's that awful smell 

Jesss did you poop again??? 

Me I'm sick sorry",HOF,OFFN,hasoc_2020_en_567
1127039629285384192,"RT @Cloesy: For the rest of this weekend EVERYTHING in my shop is 20% off! (5/10/19-5/12/19)
https://t.co/JAjmroVlBG https://t.co/ewffdiaPSq",NOT,NONE,hasoc_2020_en_3015
1126859362285293568,@StixilFox Eventually your phone realizes you're a lost cause and just leaves you to your grammatically horrifying furry shit,HOF,PRFN,hasoc_2020_en_4009
1126931743385235456,@SDent75 @PepeLarraz Lol  - we are all just making it up as we go along,NOT,NONE,hasoc_2020_en_2597
1123764980954824704,RT @KHMERKI: when the relationship dead but yaw keep fucking https://t.co/ISg41Ibzc3,HOF,PRFN,hasoc_2020_en_2805
1123663390742863873,RT @heavydusk: steve's pose on this poster still fucking sends like who approved this his face says it's on sight but his stance says thot…,HOF,OFFN,hasoc_2020_en_4720
1126895030667554816,"⚽️🥳 THE BIG 5-0 🥳⚽️
Congratulations to our Coaching Director, Mr. Jon Parry, on his fiftieth birthday! He has worke… https://t.co/gK535rUSG4",NOT,NONE,hasoc_2020_en_313
1123695078671777793,"RT @acejordan23: Mariah: “You know, if there’s anything that you need from us, any GC buzz work you want to delegate?”

Devon: “No, no, I g…",NOT,NONE,hasoc_2020_en_2540
1123766046308147200,@sarugetchuu probably not sorry boss,NOT,NONE,hasoc_2020_en_1320
1123626040432185346,@revrrlewis We fucking care.,HOF,PRFN,hasoc_2020_en_4287
1127086165071417345,"RT @justindoublem: ""come on karen, it was just one gaming session that got out of hand! besides, you're one of my best friends, surely i ca…",NOT,NONE,hasoc_2020_en_4202
1123671313766334467,RT @alliextina: Armys always apologizing for shit they didn't do lmao,HOF,PRFN,hasoc_2020_en_154
1126959270602395650,"RT @omnipotentlexy: this isn't a fucking joke anymore. this is terrifying. i'm on the IUD - if this goes through, i can be tried the same w…",HOF,PRFN,hasoc_2020_en_2206
1130141656823549952,"@MrPops_IV Aww, well, it's only doing what I hope someone would do for me if I were ever in her position. Dya know what I mean?",NOT,NONE,hasoc_2020_en_3055
1123654725310853121,@HBCUfessions This the dumbest shit ever,HOF,PRFN,hasoc_2020_en_5041
1126905512216412160,4 people followed me // automatically checked by https://t.co/qIYsJJmhbQ,NOT,NONE,hasoc_2020_en_4216
1130144190208385024,"RT @sweatsXstew: The Older I Get, The Finer I Get, The More Patience I Have, More Ass &amp; More Money, This Not Bad At All!",HOF,PRFN,hasoc_2020_en_3567
1123634500347449344,@nume_sexxx you're welcome,HOF,PRFN,hasoc_2020_en_3092
1123627147753553920,@___q____5____ Fucking embarrassing.,HOF,PRFN,hasoc_2020_en_5306
1126870850471366658,@taps22565 @GMA @ABCWorldNews @mattgutmanABC You idiot! A kid who is mentally ill takes a gun and shoots ALL white… https://t.co/BbSvg7WSd4,HOF,PRFN,hasoc_2020_en_2102
1126823391959363585,i really thought with my whole ass chest that bran would show jon a flashback of rhaegar at the trident or something 🤡,HOF,PRFN,hasoc_2020_en_1556
1126962663819497473,Fucking kill me,HOF,PRFN,hasoc_2020_en_3285
1130290219075248128,RT @sunchimm: OKAY TAE OKAY???????? HOLY SHIT TAE YALL WHEN I SAY I DIED #BTSatMetLife_D2 #BTSatMetLife https://t.co/dQ43DZLbdD,HOF,PRFN,hasoc_2020_en_2901
1123657816512720897,RT @FF_XIV_EN: Only TWO days left to get the #FFXIV Online Starter Edition (Windows) for FREE with @TwitchPrime ✔️ https://t.co/QPF9qACCQE…,NOT,NONE,hasoc_2020_en_3404
1130248464783368193,Those crickets are as loud as EVER on full display 💯,NOT,NONE,hasoc_2020_en_4156
1127055798344015872,RT @ImToBlame: Y’all don’t give a shit. I don’t either. Fuck y’all @HoustonRockets,HOF,PRFN,hasoc_2020_en_2212
1130274192652324865,SHE SHOT LEX HAHA STUPID BITCH #Supergirl,HOF,PRFN,hasoc_2020_en_3728
1123707464489340928,RT @senseiamal: Sexual assault rate would go off the roof. Men are absolute animals and sharing such intimate space with them is a madness.…,HOF,HATE,hasoc_2020_en_4163
1126894292453040128,I’m glad you’re back with your bitch,HOF,OFFN,hasoc_2020_en_2544
1126948365437214720,@brewer383 @d_heard00 @daishatatianna I DONT NEED YOURE WHOLE LIFE STORY WHEN YOUR SHIT IS ON PUBLIC RECORD 😂😂😂 have a look yourself,HOF,PRFN,hasoc_2020_en_564
1123752486114930689,#nowplaying Too Young To Die (Paul Morrell Mix) by Jamiroquai @jamiroquai @paulmorrell,NOT,NONE,hasoc_2020_en_2360
1123764389574860801,"RT @PtboThisWeek: Former caretaker at James Strath Public School, Norman Legate, needs a healthy, viable liver donor or he’s going to die.…",NOT,NONE,hasoc_2020_en_3563
1123554921830285312,@JerseyWUR @itvchanneltv I agree they should all quit and go work for the private sector and earn along more after… https://t.co/D2gs2sWVNs,NOT,NONE,hasoc_2020_en_5312
1123709242836496385,@SatanThrone @tortugaconqueso Fuck :(,HOF,PRFN,hasoc_2020_en_3945
1127023896455204864,RT @nysohollywood: Don't ever stop Being a solid female cause a weak ass nigga folded on you,HOF,HATE,hasoc_2020_en_1282
1123481433446727682,"RT @jacobamirabrown: “i HeArd sOmEthiNG aBoUt yOU”

go hear it again bitch cause i don’t give a fuck",HOF,OFFN,hasoc_2020_en_4157
1123685867980316672,"@Briwillsss Don’t do them then, you’re going to mess up your pretty lashes. I never really had any so I didn’t have much to lose.",NOT,NONE,hasoc_2020_en_1026
1127041357338554370,RT @terriaxoxo: i’m not putting up with yalls shit anymore https://t.co/thCJAuKUjz,HOF,PRFN,hasoc_2020_en_2399
1130155602897002496,RT @imohsinbaig: Please pray for my father he’s hospitalized..,NOT,NONE,hasoc_2020_en_4126
1130330870273830918,"RT @massyomay: group laen : play our songs so we can dance it perfectly! 

meanwhile suju : STOP! ANYINK STOP!  LAGU SAHA IEU! WAHHH MATIIN…",NOT,NONE,hasoc_2020_en_5339
1123633162389721088,@TheOlogoOlutoye Think about it bruh,NOT,NONE,hasoc_2020_en_1510
1126833483421237248,"@roversbob I'm laughing and crying at the same time... If you're not a writer, you have to get started on this career.",NOT,NONE,hasoc_2020_en_864
1123565927667249152,@realDonaldTrump You will be impeached.,HOF,OFFN,hasoc_2020_en_3292
1123571493504290816,"RT @aduItprobs: me at 15 years-old: don't tell me what to do
me at 20 years-old: please tell me what to do",NOT,NONE,hasoc_2020_en_3666
1123571300570673152,"RT @xcIusvv: no offense but some of yall are shitty ass people and get blessed with someone who will b there 4 you, puts up with your shit…",HOF,OFFN,hasoc_2020_en_1959
1123778939619614724,RT @jamalaboutsport: @mariamb18 Thor needs to knock that clown Winker on his ass tomorrow,HOF,PRFN,hasoc_2020_en_4434
1130252696827699200,I’m sorry but I don’t agree with nobody who picking the weed over my job .... I don’t !!,NOT,NONE,hasoc_2020_en_118
1123579856959066114,Never been this silent,NOT,NONE,hasoc_2020_en_3223
1130129581434908674,"RT @CrypticNoOne: Who's the dumbass that drop kicked Arnold Schwarzenegger?? We need names

https://t.co/TrEQeTiHi6",HOF,OFFN,hasoc_2020_en_3890
1127021929301401601,"RT @sunkissjimiin: If you don't KNOW this movie , you're probably too young !! https://t.co/RudhoJc8rK",NOT,NONE,hasoc_2020_en_3181
1123488182044110848,"RT @Soeljchillinger: Some dumbass DMed me telling me I couldn’t dance to ‘when the party’s over’ so here you go, fuck you greg https://t.co…",HOF,PRFN,hasoc_2020_en_305
1123577323612180480,"I was already 86 shades of ""Hell no"" over his dumb ass... but fucking hell, @PeteButtigieg

You're the 1st out LGBT… https://t.co/WzDDIsODnW",HOF,PRFN,hasoc_2020_en_488
1130092495398998016,"@thekidpink This is such an accurate statement, you’re the most loyal queen 👑",NOT,NONE,hasoc_2020_en_4962
1130074208212406272,"RT @SulagnaDash6: See the moron, even does not know Election already over in Bhopal.. and his porki morons retweet this shit https://t.co/P…",HOF,OFFN,hasoc_2020_en_2370
1123686488762462209,RT @iammald: Cuddling and kissing be making my stress go away on some real shit.,HOF,PRFN,hasoc_2020_en_2556
1130299282970599425,"RT @pjmsplumplips: The worst ending ive ever seen!! BRAN?????? this is bullshit
#GameOfThronesFinale",HOF,PRFN,hasoc_2020_en_123
1126743536576032769,RT @heartbreakyoni: When you’re on your 5th “damn that’s crazy” and they still haven’t stopped talking https://t.co/T82qTo45d9,HOF,PRFN,hasoc_2020_en_5229
1126949606946951171,@simplybenlogica holy shit ben 😂the shaaaade,HOF,PRFN,hasoc_2020_en_252
1126881676007759873,@IYANULIVE Lol you’ll probably never place one again unless your in urology,NOT,NONE,hasoc_2020_en_4771
1126957811001200640,RT @salice_roseee: I’m an asshole sometimes but man my heart is big,HOF,PRFN,hasoc_2020_en_2685
1123699847603814406,@BreitbartNews Go live in Iran bitch,HOF,PRFN,hasoc_2020_en_3442
1126789057378385920,RT @prettyindie: They say Real Bitch over a Bad Bitch but you don’t even gotta choose.,HOF,PRFN,hasoc_2020_en_427
1123762904766005255,RT @Jahsuke: just found out girls can die https://t.co/lZHV43lYU1,HOF,OFFN,hasoc_2020_en_1853
1123630272518475777,"RT @JoelOsteen: Don’t put a question mark where God put a period. We’re not going to understand everything that happens, but God is so amaz…",NOT,NONE,hasoc_2020_en_2705
1123819263632998400,damn ok,HOF,PRFN,hasoc_2020_en_4388
